year_month,mean_temp,median_temp,var_temp,min_temp,max_temp,mean_prcp,median_prcp,var_prcp,min_prcp,max_prcp
1953-05,59.38979591836735,57.4,124.3813283208019,38.1,91.0,0.0,0.0,0.0,0.0,0.0
1953-06,66.69678899082568,64.5,125.14869931932492,46.8,89.8,0.0,0.0,0.0,0.0,0.0
1953-07,74.00691244239631,72.8,74.41194273766847,57.8,91.9,0.0,0.0,0.0,0.0,0.0
1953-08,72.08963730569948,70.2,90.70739205526792,52.3,89.1,0.0,0.0,0.0,0.0,0.0
1953-09,66.50583333333333,63.45,125.76038585434179,43.1,86.7,0.0,0.0,0.0,0.0,0.0
1953-10,59.97832167832168,54.3,256.5342450507239,31.6,87.2,0.0,0.0,0.0,0.0,0.0
1953-11,56.175000000000004,51.7,288.6608478260869,30.7,86.3,0.0,0.0,0.0,0.0,0.0
1953-12,49.043902439024386,43.75,303.4306413730802,18.8,80.4,0.0,0.0,0.0,0.0,0.0
1954-01,39.874439461883405,40.25,296.4925586738551,2.1,75.6,0.0,0.0,0.0,0.0,0.0
1954-02,48.19416909620991,48.0,220.5979191175217,-0.6,77.2,0.0,0.0,0.0,0.0,0.0
1954-03,48.19753086419753,48.7,202.24999388827788,9.8,77.8,0.0,0.0,0.0,0.0,0.0
1954-04,58.771732522796356,59.9,108.30044851360367,21.6,81.5,0.0,0.0,0.0,0.0,0.0
1954-05,60.198214285714286,59.95,83.86211149513561,30.0,79.7,0.0,0.0,0.0,0.0,0.0
1954-06,69.53652968036529,70.0,79.47728331448198,47.8,89.5,0.0,0.0,0.0,0.0,0.0
1954-07,73.33670212765956,73.1,77.4859719535782,57.8,90.4,0.0,0.0,0.0,0.0,0.0
1954-08,68.2911111111111,68.5,55.98424875621898,56.5,84.6,0.0,0.0,0.0,0.0,0.0
1954-09,66.67286821705426,65.9,55.18746124031002,46.3,82.3,0.0,0.0,0.0,0.0,0.0
1954-10,58.471698113207545,59.45,87.1290961365678,33.1,78.7,0.0,0.0,0.0,0.0,0.0
1954-11,46.37826086956522,45.05,102.32885024154581,23.6,64.8,0.0,0.0,0.0,0.0,0.0
1954-12,31.42258064516129,31.6,59.640473118279566,12.7,43.6,0.0,0.0,0.0,0.0,0.0
1955-01,39.86335078534031,36.9,287.1871047532666,-5.3,77.6,0.006277372262773722,0.0,0.005120889815780329,0.0,1.14
1955-02,43.56739130434783,43.2,448.4076219859506,-12.0,77.0,0.010340136054421769,0.0,0.003900568446556708,0.0,0.59
1955-03,52.346441947565545,54.2,354.4188876686097,-10.5,79.8,0.0060416666666666665,0.0,0.0025926265270506095,0.0,0.59
1955-04,63.50443548387097,64.85,122.04496000391782,29.8,82.2,0.019662921348314606,0.0,0.030500450707801677,0.0,2.2
1955-05,71.3829411764706,74.6,115.72840549947833,43.3,92.1,0.014838709677419355,0.0,0.005573144505638606,0.0,0.55
1955-06,75.73157894736842,74.9,170.63856662933907,53.3,106.7,0.042,0.0,0.03142379746835443,0.0,1.22
1955-07,80.90609756097561,83.75,78.31662902740133,60.3,93.1,0.037678571428571436,0.0,0.029309058441558435,0.0,1.1
1955-08,78.33870967741936,78.4,50.52011634056047,61.4,91.4,0.024821428571428574,0.0,0.022436331168831168,0.0,1.1
1955-09,65.25166666666667,66.25,168.46694632768344,40.4,86.7,0.09000000000000001,0.0,0.09724528301886792,0.0,1.85
1955-10,56.70952380952381,56.8,83.06829493087555,32.7,77.1,0.055901639344262295,0.0,0.17517792349726777,0.0,3.27
1955-11,47.81224489795919,48.4,257.48234693877566,16.6,78.1,0.007346938775510204,0.0,0.0008448979591836734,0.0,0.16
1955-12,39.006,35.599999999999994,232.1438408163265,14.1,66.1,0.0012765957446808512,0.0,4.1813135985198885e-05,0.0,0.04
1956-01,39.854193548387094,40.2,154.9463946376204,13.8,71.8,0.0,0.0,0.0,0.0,0.0
1956-02,47.50887096774194,49.2,218.8689450563861,14.9,73.4,0.0,0.0,0.0,0.0,0.0
1956-03,51.51532258064516,53.65,232.05008851298197,15.9,75.2,0.0,0.0,0.0,0.0,0.0
1956-04,60.333333333333336,63.5,155.4728291316527,32.3,79.3,0.0,0.0,0.0,0.0,0.0
1956-05,69.71774193548387,73.25,142.34911355887746,39.3,83.2,0.0,0.0,0.0,0.0,0.0
1956-06,77.65486725663717,79.8,69.53678413400753,49.8,88.7,0.0,0.0,0.0,0.0,0.0
1956-07,83.4247311827957,84.7,9.656446937821416,75.5,88.2,0.0,0.0,0.0,0.0,0.0
1956-08,83.26031746031745,85.0,27.173722478238542,70.8,92.3,0.0,0.0,0.0,0.0,0.0
1956-09,71.76333333333334,71.2,44.87964367816095,58.0,80.7,0.0,0.0,0.0,0.0,0.0
1956-10,65.9258064516129,65.9,19.820645161290297,57.7,75.3,0.0,0.0,0.0,0.0,0.0
1956-11,56.130434782608695,55.4,75.62948616600798,32.9,69.4,0.0,0.0,0.0,0.0,0.0
1957-01,47.00096618357488,45.0,309.96116411050133,5.7,78.0,0.0,0.0,0.0,0.0,0.0
1957-02,52.416666666666664,49.8,217.70128828828828,22.8,78.0,0.0,0.0,0.0,0.0,0.0
1957-03,54.929378531073446,53.4,164.27583654340017,22.3,79.8,0.0,0.0,0.0,0.0,0.0
1957-04,66.23625,68.8,165.1684889937106,32.3,81.1,0.0,0.0,0.0,0.0,0.0
1957-05,72.7859649122807,73.7,79.29027244582039,42.4,86.5,0.0,0.0,0.0,0.0,0.0
1957-06,79.31045751633987,80.7,36.803179394564935,55.7,88.2,0.0,0.0,0.0,0.0,0.0
1957-07,81.29701492537313,82.5,45.83332428765278,65.4,91.0,0.0,0.0,0.0,0.0,0.0
1957-08,79.13387096774194,79.65,42.39440772078267,66.1,88.4,0.0,0.0,0.0,0.0,0.0
1957-09,72.765,74.85,80.1511271186439,50.2,85.7,0.0,0.0,0.0,0.0,0.0
1957-10,61.03548387096774,59.849999999999994,125.20724484399776,33.6,77.6,0.0,0.0,0.0,0.0,0.0
1957-11,50.77045454545455,51.15,166.64864164904847,30.9,73.6,0.0,0.0,0.0,0.0,0.0
1957-12,63.25384615384615,63.0,18.892692307692275,56.7,69.8,0.0,0.0,0.0,0.0,0.0
1958-01,44.4449720670391,45.7,147.01799985916148,-0.1,72.4,0.0,0.0,0.0,0.0,0.0
1958-02,43.279204892966355,45.6,244.31563985666293,-3.6,73.1,0.0,0.0,0.0,0.0,0.0
1958-03,49.45873925501432,50.9,117.26869495767878,22.7,69.7,0.0,0.0,0.0,0.0,0.0
1958-04,60.05075528700906,60.9,93.70838579144925,37.7,79.9,0.0,0.0,0.0,0.0,0.0
1958-05,68.90392749244714,71.7,102.33328755836317,39.1,85.0,0.0,0.0,0.0,0.0,0.0
1958-06,75.34489795918367,78.5,77.3181789638934,52.5,89.2,0.0,0.0,0.0,0.0,0.0
1958-07,80.63061224489796,82.3,39.26309756779428,64.8,92.8,0.0,0.0,0.0,0.0,0.0
1958-08,80.57724137931035,82.1,39.216353448275925,58.8,89.6,0.0,0.0,0.0,0.0,0.0
1958-09,73.39791666666666,74.6,84.66862719298246,52.2,89.9,0.0,0.0,0.0,0.0,0.0
1958-10,57.968888888888884,58.0,73.6862828282829,43.5,74.7,0.0,0.0,0.0,0.0,0.0
1958-11,49.8,49.8,,49.8,49.8,0.0,0.0,,0.0,0.0
1959-01,45.00448430493274,42.5,367.54691673736505,-5.5,84.4,0.0,0.0,0.0,0.0,0.0
1959-02,47.46963350785341,44.6,333.15202039129247,8.0,82.1,0.0,0.0,0.0,0.0,0.0
1959-03,56.62684563758389,57.0,242.70481498276777,25.2,81.7,0.0,0.0,0.0,0.0,0.0
1959-04,66.38135593220339,69.45,84.57093147906713,40.5,81.0,0.0,0.0,0.0,0.0,0.0
1959-05,72.05436893203884,71.5,63.381720921378275,49.5,85.2,0.0,0.0,0.0,0.0,0.0
1959-06,73.17849462365592,72.0,117.67518466573179,51.4,94.0,0.0,0.0,0.0,0.0,0.0
1959-07,74.70978260869565,76.6,98.28616698518877,51.6,87.8,0.0,0.0,0.0,0.0,0.0
1959-08,74.63157894736842,77.0,110.66963045912634,55.3,88.4,0.0,0.0,0.0,0.0,0.0
1959-09,73.65108695652174,73.9,87.78911968466325,45.8,88.2,0.0,0.0,0.0,0.0,0.0
1959-10,65.99166666666666,70.55,174.2092253521126,37.5,86.2,0.0,0.0,0.0,0.0,0.0
1959-11,53.635294117647064,50.7,212.00032941176457,28.6,81.8,0.0,0.0,0.0,0.0,0.0
1959-12,48.56111111111111,47.45,242.42758730158727,17.5,69.7,0.0,0.0,0.0,0.0,0.0
1960-01,49.19469026548673,48.1,106.76122155499368,31.2,70.4,0.0,0.0,0.0,0.0,0.0
1960-02,50.28785046728972,51.0,107.55937929818373,30.8,69.6,0.0,0.0,0.0,0.0,0.0
1960-03,54.748275862068965,55.4,256.0760839580211,28.4,85.0,0.0,0.0,0.0,0.0,0.0
1960-04,65.97,69.85,163.1177155963304,40.3,89.9,0.0,0.0,0.0,0.0,0.0
1960-05,71.27456140350877,74.69999999999999,143.80987812451497,48.4,101.9,0.0,0.0,0.0,0.0,0.0
1960-06,81.7,83.5,162.22989473684223,58.7,106.8,0.0,0.0,0.0,0.0,0.0
1960-07,83.1470588235294,73.1,230.0469411764707,66.6,108.9,0.0,0.0,0.0,0.0,0.0
1960-08,82.81111111111112,72.9,225.67685534591217,65.5,106.7,0.0,0.0,0.0,0.0,0.0
1960-09,78.75,72.15,246.499019607843,59.0,104.6,0.0,0.0,0.0,0.0,0.0
1960-10,67.914,63.3,162.2293918367347,47.2,90.0,0.0,0.0,0.0,0.0,0.0
1960-11,52.49375,53.5,33.9152916666667,42.0,61.6,0.0,0.0,0.0,0.0,0.0
1961-01,37.822755741127345,34.0,459.01163590464785,-8.5,78.9,0.0,0.0,0.0,0.0,0.0
1961-02,44.37835820895522,40.650000000000006,376.8356152529128,2.1,79.9,0.0,0.0,0.0,0.0,0.0
1961-03,50.817594654788415,46.0,258.6565424156857,23.0,80.0,0.0,0.0,0.0,0.0,0.0
1961-04,56.2632241813602,53.0,229.31606836628282,25.5,83.8,0.0,0.0,0.0,0.0,0.0
1961-05,66.8080459770115,66.4,129.90224055119432,39.4,85.3,0.0,0.0,0.0,0.0,0.0
1961-06,75.58385093167702,76.65,60.93269789671246,54.2,94.3,0.0,0.0,0.0,0.0,0.0
1961-07,76.9097046413502,76.7,49.18596474290213,59.1,94.7,0.0,0.0,0.0,0.0,0.0
1961-08,76.68428571428572,76.80000000000001,34.763818865345094,62.1,89.2,0.0,0.0,0.0,0.0,0.0
1961-09,67.1395,67.8,140.785818844221,33.1,87.6,0.0,0.0,0.0,0.0,0.0
1961-10,56.54206349206349,55.7,111.95317650793648,32.7,75.1,0.0,0.0,0.0,0.0,0.0
1961-11,38.00333333333334,36.6,99.38234831460674,11.7,58.9,0.0,0.0,0.0,0.0,0.0
1961-12,18.66025641025641,18.4,233.24580253080256,-17.7,45.6,0.0,0.0,0.0,0.0,0.0
1962-01,41.90493827160494,36.5,478.41488229430286,-3.6,90.0,0.0,0.0,0.0,0.0,0.0
1962-02,45.518181818181816,40.900000000000006,399.1031783483691,3.2,91.3,0.0,0.0,0.0,0.0,0.0
1962-03,42.93478260869565,43.2,106.02737604881767,9.8,67.4,0.0,0.0,0.0,0.0,0.0
1962-04,53.950467289719626,51.5,100.14724034561803,34.5,73.3,0.0,0.0,0.0,0.0,0.0
1962-05,69.46228070175438,70.75,64.44644077006677,46.4,82.2,0.0,0.0,0.0,0.0,0.0
1962-06,73.29816513761467,73.7,18.024996602106725,60.3,82.9,0.0,0.0,0.0,0.0,0.0
1962-07,75.44869565217391,75.9,17.221467581998482,63.8,85.5,0.0,0.0,0.0,0.0,0.0
1962-08,76.84615384615384,76.9,7.667287449392719,68.8,81.4,0.0,0.0,0.0,0.0,0.0
1962-09,71.42333333333333,70.8,63.94116091954027,59.3,82.4,0.0,0.0,0.0,0.0,0.0
1962-10,70.32,71.5,14.664571428571437,64.1,76.2,0.0,0.0,0.0,0.0,0.0
1963-01,34.97095435684647,35.0,207.96656950207472,0.0,67.0,0.0,0.0,0.0,0.0,0.0
1963-02,35.42554112554112,35.7,185.8034752493882,2.5,67.2,0.0,0.0,0.0,0.0,0.0
1963-03,50.15056603773585,49.4,173.86697884505412,13.8,76.1,0.0,0.0,0.0,0.0,0.0
1963-04,56.41747967479675,53.55,129.4614483159116,35.2,79.9,0.0,0.0,0.0,0.0,0.0
1963-05,61.32958333333333,58.349999999999994,116.62887011854963,39.9,84.8,0.0,0.0,0.0,0.0,0.0
1963-06,70.51513761467889,70.9,93.89198177821002,50.6,88.4,0.0,0.0,0.0,0.0,0.0
1963-07,76.50939597315435,77.1,41.11531652457821,63.8,88.2,0.0,0.0,0.0,0.0,0.0
1963-08,73.7125,73.0,47.10152097902095,57.8,85.9,0.0,0.0,0.0,0.0,0.0
1963-09,66.45744680851064,65.4,91.62574772036479,48.4,86.0,0.0,0.0,0.0,0.0,0.0
1963-10,59.20769230769231,59.5,39.11416445623344,41.6,72.9,0.0,0.0,0.0,0.0,0.0
1963-11,47.43707865168539,47.5,45.783723186925414,32.3,60.2,0.0,0.0,0.0,0.0,0.0
1963-12,28.60625,28.6,68.63737903225811,13.1,44.8,0.0,0.0,0.0,0.0,0.0
1964-01,37.26374269005848,37.7,208.0762070863433,0.2,66.8,0.0,0.0,0.0,0.0,0.0
1964-02,36.980645161290326,35.4,184.83481776288238,9.6,60.4,0.0,0.0,0.0,0.0,0.0
1964-03,45.296470588235294,46.349999999999994,181.82980995475114,13.8,73.5,0.0,0.0,0.0,0.0,0.0
1964-04,55.71746987951808,53.0,159.61951113545092,26.3,83.8,0.0,0.0,0.0,0.0,0.0
1964-05,63.92261904761905,63.0,124.39960507556299,38.7,85.7,0.0,0.0,0.0,0.0,0.0
1964-06,68.55850340136055,67.4,113.54737582704325,47.6,91.6,0.0,0.0,0.0,0.0,0.0
1964-07,70.49416666666666,71.19999999999999,66.01366316526615,56.8,84.9,0.0,0.0,0.0,0.0,0.0
1964-08,68.65630252100841,66.7,83.67417604329881,49.7,85.6,0.0,0.0,0.0,0.0,0.0
1964-09,64.05258620689655,60.7,96.40129760119953,47.4,85.5,0.0,0.0,0.0,0.0,0.0
1964-10,55.17333333333333,56.2,76.24082051282042,37.0,76.6,0.0,0.0,0.0,0.0,0.0
1964-11,41.9,43.0,111.115,21.4,61.0,0.0,0.0,0.0,0.0,0.0
1964-12,37.276744186046514,37.35,223.01333515731872,-10.2,64.0,0.0,0.0,0.0,0.0,0.0
1965-01,44.30854430379747,45.45,180.34560930279264,9.7,74.2,0.0,0.0,0.0,0.0,0.0
1965-02,43.16050420168067,45.150000000000006,162.5173364535688,4.2,70.1,0.0,0.0,0.0,0.0,0.0
1965-03,45.06701030927835,44.849999999999994,140.12367288072227,16.9,74.7,0.0,0.0,0.0,0.0,0.0
1965-04,59.49145299145299,59.0,109.29854700854696,32.6,77.6,0.0,0.0,0.0,0.0,0.0
1965-05,70.73589743589744,71.7,45.28059681697619,54.6,82.9,0.0,0.0,0.0,0.0,0.0
1965-06,74.46551724137932,75.2,46.55228548516435,54.4,85.5,0.0,0.0,0.0,0.0,0.0
1965-07,77.63164556962025,79.0,23.948344693281417,64.6,87.1,0.0,0.0,0.0,0.0,0.0
1965-08,75.30645161290323,75.8,25.955695399259657,60.4,83.5,0.0,0.0,0.0,0.0,0.0
1965-09,69.655,71.4,56.01404237288138,50.9,79.6,0.0,0.0,0.0,0.0,0.0
1965-10,57.022448979591836,56.4,49.77594387755101,43.0,72.4,0.0,0.0,0.0,0.0,0.0
1965-11,54.06333333333334,54.55,67.48447126436783,31.6,69.3,0.0,0.0,0.0,0.0,0.0
1965-12,44.89032258064516,43.1,67.74556989247311,32.1,62.9,0.0,0.0,0.0,0.0,0.0
1966-01,37.78231292517007,38.9,108.23954803839352,3.9,58.9,0.0,0.0,0.0,0.0,0.0
1966-02,39.48984375,42.099999999999994,111.42784879429128,9.1,60.7,0.0,0.0,0.0,0.0,0.0
1966-03,50.44492753623188,48.150000000000006,151.7122733523749,19.0,74.8,0.0,0.0,0.0,0.0,0.0
1966-04,56.450450450450454,54.5,180.22470434070425,20.3,79.0,0.0,0.0,0.0,0.0,0.0
1966-05,61.345238095238095,56.8,210.07045897877236,32.5,87.9,0.0,0.0,0.0,0.0,0.0
1966-06,66.72682926829269,64.0,224.91334537789828,48.8,96.9,0.0,0.0,0.0,0.0,0.0
1966-07,70.32830188679246,55.5,362.8032220609581,53.1,100.6,0.0,0.0,0.0,0.0,0.0
1966-08,93.16521739130435,93.2,16.641462450592883,84.3,99.3,0.0,0.0,0.0,0.0,0.0
1966-09,85.28,86.15,42.66905263157892,71.9,93.6,0.0,0.0,0.0,0.0,0.0
1967-01,67.20476190476191,67.7,48.23747619047618,51.7,77.9,0.0,0.0,0.0,0.0,0.0
1967-02,65.125,67.15,35.95671052631581,52.5,72.9,0.0,0.0,0.0,0.0,0.0
1967-03,68.82941176470588,71.1,141.21470588235303,25.1,77.3,0.0,0.0,0.0,0.0,0.0
1967-04,77.35,77.5,11.357142857142836,73.2,81.3,0.0,0.0,0.0,0.0,0.0
1967-05,77.37777777777778,77.5,4.034444444444437,74.4,80.0,0.0,0.0,0.0,0.0,0.0
1967-06,70.52857142857142,77.5,212.0990476190476,48.5,81.5,0.0,0.0,0.0,0.0,0.0
1968-01,33.40113636363637,33.5,417.3942437192437,-18.9,69.5,0.0,0.0,0.0,0.0,0.0
1968-02,35.83719512195122,35.9,331.0373278884167,-10.4,70.2,0.0,0.0,0.0,0.0,0.0
1968-03,46.05425219941349,47.8,196.24448921856117,7.8,72.3,0.0,0.0,0.0,0.0,0.0
1968-04,54.343859649122805,54.9,115.4953582900915,16.9,75.6,0.0,0.0,0.0,0.0,0.0
1968-05,59.792957746478876,59.4,93.89585129149455,35.7,84.4,0.0,0.0,0.0,0.0,0.0
1968-06,69.24392156862746,69.5,81.80672471823378,47.9,87.2,0.0,0.0,0.0,0.0,0.0
1968-07,75.14196891191709,76.5,67.09703151986172,52.7,90.0,0.0,0.0,0.0,0.0,0.0
1968-08,73.62443181818182,74.5,86.91111396103904,51.3,89.3,0.0,0.0,0.0,0.0,0.0
1968-09,65.3125,65.5,60.78933823529403,43.4,86.0,0.0,0.0,0.0,0.0,0.0
1968-10,57.62795698924731,61.7,125.30464469378204,32.5,77.8,0.0,0.0,0.0,0.0,0.0
